Timestamp,T_Supply,T_Return,T_Outdoor,Power,T_delta
2019-10-14 22:00:00+00:00,19.859999,20.469999,20.299999,0.0,-0.610000000000003
2019-10-14 22:15:00+00:00,19.855,20.43,20.299999,0.0,-0.5749999999999993
2019-10-14 22:30:00+00:00,19.85,20.41,20.299999,0.0,-0.5599999999999987
2019-10-14 22:45:00+00:00,19.84,20.379999,20.299999,0.0,-0.5399990000000017
2019-10-14 23:00:00+00:00,19.83,20.35,20.299999,0.0,-0.5200000000000031
2019-10-14 23:15:00+00:00,19.83,20.32,20.299999,0.0,-0.490000000000002
2019-10-14 23:30:00+00:00,19.834999,20.309999,19.299999,0.0,-0.4750000000000014
2019-10-14 23:45:00+00:00,19.824999,20.299999,19.299999,0.0,-0.4750000000000014
2019-10-15 00:00:00+00:00,19.82,20.27,19.299999,0.0,-0.4499999999999993
2019-10-15 00:15:00+00:00,19.809999,20.26,19.299999,0.0,-0.4500010000000003
2019-10-15 00:30:00+00:00,19.799999,20.225,19.299999,0.0,-0.42500100000000174
2019-10-15 00:45:00+00:00,19.809999,20.23,19.299999,0.0,-0.4200009999999992
2019-10-15 01:00:00+00:00,19.805,20.225,19.299999,0.0,-0.4200000000000017
2019-10-15 01:15:00+00:00,19.799999,20.215,19.299999,0.0,-0.4150010000000002
2019-10-15 01:30:00+00:00,19.799999,20.195,19.299999,0.0,-0.3950010000000006
2019-10-15 01:45:00+00:00,19.779999,20.195,19.299999,0.0,-0.4150010000000002
2019-10-15 02:00:00+00:00,19.779999,20.18,19.299999,0.0,-0.4000009999999996
2019-10-15 02:15:00+00:00,19.76,20.17,19.299999,0.0,-0.41000000000000014
2019-10-15 02:30:00+00:00,19.75,20.17,19.299999,0.0,-0.4200000000000017
2019-10-15 02:45:00+00:00,19.73,20.17,19.299999,0.0,-0.4400000000000013
2019-10-15 03:00:00+00:00,19.709999,20.154999,19.299999,0.0,-0.4450000000000003
2019-10-15 03:15:00+00:00,19.674999,20.135,18.299999,0.0,-0.4600010000000019
2019-10-15 03:30:00+00:00,19.66,20.115,18.299999,0.0,-0.4549999999999983
2019-10-15 03:45:00+00:00,19.629999,20.105,18.299999,0.0,-0.4750009999999989
2019-10-15 04:00:00+00:00,19.574999,20.074999,18.299999,0.0,-0.5
2019-10-15 04:15:00+00:00,19.535,20.059999,18.299999,0.0,-0.5249990000000011
2019-10-15 04:30:00+00:00,19.5,20.035,17.299999,0.0,-0.5350000000000001
2019-10-15 04:45:00+00:00,19.449999,20.029999,17.299999,0.0,-0.5800000000000018
2019-10-15 05:00:00+00:00,19.42,19.984999,16.299999,0.0,-0.5649989999999967
2019-10-15 05:15:00+00:00,20.754999,22.094999,16.299999,2.964,-1.3399999999999999
2019-10-15 05:30:00+00:00,18.07,22.01,16.299999,2.988,-3.9400000000000013
2019-10-15 05:45:00+00:00,17.529999,21.885,16.299999,2.964,-4.3550010000000015
2019-10-15 06:00:00+00:00,17.744999,21.764999,16.299999,2.904,-4.02
2019-10-15 06:15:00+00:00,17.984999,21.715,16.299999,2.988,-3.7300010000000015
2019-10-15 06:30:00+00:00,17.789999,21.684999,16.299999,2.94,-3.8949999999999996
2019-10-15 06:45:00+00:00,18.164999,21.664999,16.299999,2.988,-3.5
2019-10-15 07:00:00+00:00,17.934999,21.645,16.299999,3.108,-3.7100009999999983
2019-10-15 07:15:00+00:00,15.764999,21.594999,16.299999,5.256,-5.830000000000002
2019-10-15 07:30:00+00:00,15.87,21.494999,16.299999,5.268,-5.624999000000001
2019-10-15 07:45:00+00:00,16.295,21.455,16.299999,5.268,-5.159999999999997
2019-10-15 08:00:00+00:00,17.355,21.439999,16.299999,5.28,-4.084999
2019-10-15 08:15:00+00:00,17.885,21.465,16.299999,5.196,-3.5799999999999983
2019-10-15 08:30:00+00:00,17.41,21.484999,16.299999,2.964,-4.074998999999998
2019-10-15 08:45:00+00:00,17.129999,21.455,16.299999,2.94,-4.325000999999997
2019-10-15 09:00:00+00:00,17.02,21.434999,16.299999,2.964,-4.414999000000002
2019-10-15 09:15:00+00:00,16.975,21.434999,16.299999,2.976,-4.459999
2019-10-15 09:30:00+00:00,16.93,21.434999,16.299999,2.964,-4.5049990000000015
2019-10-15 09:45:00+00:00,16.98,21.434999,16.299999,2.964,-4.454999000000001
2019-10-15 10:00:00+00:00,17.01,21.404999,16.299999,2.976,-4.3949989999999985
2019-10-15 10:15:00+00:00,17.23,21.434999,16.299999,2.952,-4.204999000000001
2019-10-15 10:30:00+00:00,17.059999,21.475,16.299999,2.904,-4.415001
2019-10-15 10:45:00+00:00,17.119999,21.504999,16.299999,2.952,-4.385000000000002
2019-10-15 11:00:00+00:00,17.109999,21.525,16.299999,2.964,-4.415001
2019-10-15 11:15:00+00:00,17.190001,21.57,16.299999,2.976,-4.3799990000000015
2019-10-15 11:30:00+00:00,17.190001,21.615,16.299999,2.976,-4.424999
2019-10-15 11:45:00+00:00,17.26,21.645,16.299999,2.976,-4.384999999999998
2019-10-15 12:00:00+00:00,17.234999,21.664999,16.299999,2.976,-4.430000000000003
2019-10-15 12:15:00+00:00,17.209999,21.6449995,16.299999,2.976,-4.435000500000001
2019-10-15 12:30:00+00:00,17.254999,21.625,16.299999,2.976,-4.3700009999999985
2019-10-15 12:45:00+00:00,17.27,21.615,16.299999,2.94,-4.344999999999999
2019-10-15 13:00:00+00:00,17.32,21.584999,16.299999,2.976,-4.2649989999999995
2019-10-15 13:15:00+00:00,17.18,21.594999,16.299999,2.976,-4.414999000000002
2019-10-15 13:30:00+00:00,17.08,21.6,16.299999,2.964,-4.520000000000003
2019-10-15 13:45:00+00:00,17.109999,21.615,16.299999,2.976,-4.505001
2019-10-15 14:00:00+00:00,17.119999,21.539999,16.299999,2.976,-4.420000000000002
2019-10-15 14:15:00+00:00,17.154999,21.52,16.299999,2.94,-4.3650009999999995
2019-10-15 14:30:00+00:00,17.559999,21.535,17.299999,5.208,-3.975000999999999
2019-10-15 14:45:00+00:00,17.855,21.59,17.299999,5.244,-3.7349999999999994
2019-10-15 15:00:00+00:00,17.875,21.635,17.299999,5.208,-3.7600000000000016
2019-10-15 15:15:00+00:00,17.924999,21.684999,18.299999,5.232,-3.7600000000000016
2019-10-15 15:30:00+00:00,18.065001,21.754999,19.299999,5.244,-3.6899980000000028
2019-10-15 15:45:00+00:00,17.99,21.799999,18.299999,5.238,-3.8099990000000012
2019-10-15 16:00:00+00:00,17.875,21.814999,18.299999,5.232,-3.9399990000000003
2019-10-15 16:15:00+00:00,17.85,21.824999,18.299999,5.208,-3.974998999999997
2019-10-15 16:30:00+00:00,18.145,21.859999,18.299999,5.232,-3.714998999999999
2019-10-15 16:45:00+00:00,17.934999,21.889999,19.299999,5.232,-3.9549999999999983
2019-10-15 17:00:00+00:00,17.824999,21.904999,19.299999,5.22,-4.080000000000002
2019-10-15 17:15:00+00:00,18.264999,21.895,19.299999,5.184,-3.630001
2019-10-15 17:30:00+00:00,18.014999,21.865,19.299999,5.244,-3.850000999999999
2019-10-15 17:45:00+00:00,17.914999,21.84,20.299999,5.196,-3.925000999999998
2019-10-15 18:00:00+00:00,17.859999,21.799999,20.299999,5.244,-3.9400000000000013
2019-10-15 18:15:00+00:00,18.234999,21.77,19.299999,5.196,-3.535001000000001
2019-10-15 18:30:00+00:00,17.914999,21.775,19.299999,5.232,-3.860000999999997
2019-10-15 18:45:00+00:00,18.094999,21.764999,18.299999,5.196,-3.669999999999998
2019-10-15 19:00:00+00:00,17.754999,21.789999,18.299999,5.208,-4.035
2019-10-15 19:15:00+00:00,18.385,21.1,18.299999,0.0,-2.715
2019-10-15 19:30:00+00:00,18.885,20.639999,18.299999,0.0,-1.754998999999998
2019-10-15 19:45:00+00:00,19.125,20.41,18.299999,0.0,-1.2850000000000001
2019-10-15 20:00:00+00:00,19.219999,20.279999,17.299999,0.0,-1.0599999999999987
2019-10-15 20:15:00+00:00,19.199999,20.189999,17.299999,0.0,-0.990000000000002
2019-10-15 20:30:00+00:00,19.174999,20.115,17.299999,0.0,-0.9400009999999988
2019-10-15 20:45:00+00:00,19.135,20.045,17.299999,0.0,-0.9100000000000001
2019-10-15 21:00:00+00:00,19.109999,19.984999,17.299999,0.0,-0.875
2019-10-15 21:15:00+00:00,19.094999,19.885,17.299999,0.0,-0.7900010000000002
2019-10-15 21:30:00+00:00,19.074999,19.875,17.299999,0.0,-0.8000010000000017
2019-10-15 21:45:00+00:00,19.059999,19.824999,17.299999,0.0,-0.764999999999997
2019-10-15 22:00:00+00:00,19.039999,19.785,17.299999,0.0,-0.7450009999999985
2019-10-15 22:15:00+00:00,19.014999,19.734999,16.299999,0.0,-0.7199999999999989
2019-10-15 22:30:00+00:00,18.984999,19.705,16.299999,0.0,-0.7200009999999999
2019-10-15 22:45:00+00:00,18.945,19.654999,16.299999,0.0,-0.7099989999999998
2019-10-15 23:00:00+00:00,18.93,19.615,16.299999,0.0,-0.6849999999999987
2019-10-15 23:15:00+00:00,18.92,19.594999,16.299999,0.0,-0.6749989999999997
2019-10-15 23:30:00+00:00,18.91,19.574999,16.299999,0.0,-0.6649989999999981
2019-10-15 23:45:00+00:00,18.895,19.564999,16.299999,0.0,-0.6699990000000007
2019-10-16 00:00:00+00:00,18.84,19.525,16.299999,0.0,-0.6849999999999987
2019-10-16 00:15:00+00:00,18.785,19.475,16.299999,0.0,-0.6900000000000013
2019-10-16 00:30:00+00:00,18.744999,19.455,16.299999,0.0,-0.7100009999999983
2019-10-16 00:45:00+00:00,18.674999,19.404999,16.299999,0.0,-0.7300000000000004
2019-10-16 01:00:00+00:00,18.654999,19.395,16.299999,0.0,-0.7400009999999995
2019-10-16 01:15:00+00:00,18.625,19.355,15.3,0.0,-0.7300000000000004
2019-10-16 01:30:00+00:00,18.584999,19.314999,15.3,0.0,-0.7300000000000004
2019-10-16 01:45:00+00:00,18.565001,19.285,15.3,0.0,-0.7199990000000014
2019-10-16 02:00:00+00:00,18.52,19.244999,15.3,0.0,-0.7249990000000004
2019-10-16 02:15:00+00:00,18.440001,19.23,15.3,0.0,-0.7899990000000017
2019-10-16 02:30:00+00:00,18.355,19.23,15.3,0.0,-0.875
2019-10-16 02:45:00+00:00,18.324999,19.174999,14.3,0.0,-0.8500000000000014
2019-10-16 03:00:00+00:00,18.305,19.115,15.3,0.0,-0.8099999999999987
2019-10-16 03:15:00+00:00,18.305,19.09,15.3,0.0,-0.7850000000000001
2019-10-16 03:30:00+00:00,18.295,19.064999,15.3,0.0,-0.7699989999999985
2019-10-16 03:45:00+00:00,18.225,18.994999,15.3,0.0,-0.7699989999999985
2019-10-16 04:00:00+00:00,18.164999,18.934999,15.3,0.0,-0.7699999999999996
2019-10-16 04:15:00+00:00,18.105,18.865,15.3,0.0,-0.759999999999998
2019-10-16 04:30:00+00:00,18.004999,18.799999,15.3,0.0,-0.7949999999999982
2019-10-16 04:45:00+00:00,17.945,18.744999,15.3,0.0,-0.7999989999999997
2019-10-16 05:00:00+00:00,17.914999,18.699999,15.3,0.0,-0.7849999999999966
2019-10-16 05:15:00+00:00,21.135,21.455,15.3,2.988,-0.31999999999999673
2019-10-16 05:30:00+00:00,21.49,21.455,15.3,2.988,0.03500000000000014
2019-10-16 05:45:00+00:00,21.6,21.455,15.3,2.988,0.14500000000000313
2019-10-16 06:00:00+00:00,21.689999,21.455,15.3,2.94,0.23499900000000196
2019-10-16 06:15:00+00:00,19.809999,21.455,15.3,2.964,-1.645000999999997
2019-10-16 06:30:00+00:00,18.639999,21.355,15.3,2.952,-2.715001000000001
2019-10-16 06:45:00+00:00,16.809999,21.234999,15.3,2.928,-4.424999999999997
2019-10-16 07:00:00+00:00,16.82,21.105,15.3,2.964,-4.285
2019-10-16 07:15:00+00:00,14.65,21.035,15.3,2.976,-6.385
2019-10-16 07:30:00+00:00,15.495,20.92,15.3,2.988,-5.4250000000000025
2019-10-16 07:45:00+00:00,16.889999,20.885,15.3,2.904,-3.995001000000002
2019-10-16 08:00:00+00:00,17.190001,20.9,15.3,2.904,-3.709999
2019-10-16 08:15:00+00:00,16.99,20.914999,15.3,2.964,-3.9249990000000032
2019-10-16 08:30:00+00:00,17.309999,20.914999,15.3,2.952,-3.6050000000000004
2019-10-16 08:45:00+00:00,17.0,20.914999,15.3,2.964,-3.9149990000000017
2019-10-16 09:00:00+00:00,17.190001,20.914999,17.299999,2.964,-3.724998000000003
2019-10-16 09:15:00+00:00,17.764999,20.99,18.299999,5.304,-3.225000999999999
2019-10-16 09:30:00+00:00,17.805,21.055,17.299999,5.268,-3.25
2019-10-16 09:45:00+00:00,18.215,21.094999,17.299999,5.268,-2.8799990000000015
2019-10-16 10:00:00+00:00,18.184999,21.1,18.299999,5.232,-2.915001
2019-10-16 10:15:00+00:00,18.225,21.154999,18.299999,5.268,-2.9299989999999987
2019-10-16 10:30:00+00:00,18.184999,21.215,18.299999,5.244,-3.0300009999999986
2019-10-16 10:45:00+00:00,18.295,21.334999,18.299999,5.256,-3.039998999999998
2019-10-16 11:00:00+00:00,17.74,21.355,20.299999,5.22,-3.615000000000002
2019-10-16 11:15:00+00:00,18.264999,21.355,21.299999,5.244,-3.090001000000001
2019-10-16 11:30:00+00:00,18.295,21.395,22.299999,5.244,-3.099999999999998
2019-10-16 11:45:00+00:00,18.295,21.469999,22.299999,5.232,-3.1749989999999997
2019-10-16 12:00:00+00:00,18.209999,21.52,21.299999,5.22,-3.3100009999999997
2019-10-16 12:15:00+00:00,18.004999,21.52,23.299999,5.244,-3.515000999999998
2019-10-16 12:30:00+00:00,17.875,21.555,23.299999,5.244,-3.6799999999999997
2019-10-16 12:45:00+00:00,18.334999,21.564999,24.299999,5.256,-3.2300000000000004
2019-10-16 13:00:00+00:00,17.875,21.545,24.299999,5.244,-3.6700000000000017
2019-10-16 13:15:00+00:00,17.914999,21.52,24.299999,5.244,-3.605000999999998
2019-10-16 13:30:00+00:00,18.184999,21.539999,25.299999,5.256,-3.3550000000000004
2019-10-16 13:45:00+00:00,18.539999,21.594999,25.299999,5.28,-3.0549999999999997
2019-10-16 14:00:00+00:00,18.34,21.625,25.299999,5.22,-3.285
2019-10-16 14:15:00+00:00,18.639999,21.684999,25.299999,5.232,-3.0450000000000017
2019-10-16 14:30:00+00:00,18.695,21.734999,25.299999,5.244,-3.039998999999998
2019-10-16 14:45:00+00:00,19.184999,21.799999,25.299999,5.256,-2.6149999999999984
2019-10-16 15:00:00+00:00,19.139999,21.975,25.299999,5.28,-2.835001000000002
2019-10-16 15:15:00+00:00,19.459999,22.01,25.299999,5.22,-2.5500010000000017
2019-10-16 15:30:00+00:00,19.969999,22.064999,25.299999,5.268,-2.094999999999999
2019-10-16 15:45:00+00:00,19.955,22.08,25.299999,5.196,-2.125
2019-10-16 16:00:00+00:00,20.205,22.094999,24.299999,5.256,-1.889999000000003
2019-10-16 16:15:00+00:00,20.295,22.105,25.299999,5.256,-1.8099999999999987
2019-10-16 16:30:00+00:00,20.615,22.094999,24.299999,5.16,-1.479999000000003
2019-10-16 16:45:00+00:00,21.014999,22.094999,24.299999,5.22,-1.0800000000000018
2019-10-16 17:00:00+00:00,21.084999,22.084999,24.299999,5.184,-1.0
2019-10-16 17:15:00+00:00,21.18,22.055,24.299999,5.184,-0.875
2019-10-16 17:30:00+00:00,21.115,22.049999,23.299999,5.172,-0.9349990000000012
2019-10-16 17:45:00+00:00,21.074999,22.01,23.299999,5.208,-0.9350010000000033
2019-10-16 18:00:00+00:00,21.18,21.969999,22.299999,5.22,-0.7899990000000017
2019-10-16 18:15:00+00:00,21.404999,21.904999,20.299999,5.208,-0.5
2019-10-16 18:30:00+00:00,20.834999,21.855,19.299999,2.94,-1.0200010000000006
2019-10-16 18:45:00+00:00,20.285,21.814999,19.299999,2.952,-1.529999
2019-10-16 19:00:00+00:00,20.189999,21.744999,18.299999,2.964,-1.5549999999999997
2019-10-16 19:15:00+00:00,19.959999,21.279999,18.299999,0.0,-1.3200000000000003
2019-10-16 19:30:00+00:00,19.789999,20.85,18.299999,0.0,-1.0600009999999997
2019-10-16 19:45:00+00:00,19.629999,20.709999,18.299999,0.0,-1.0799999999999983
2019-10-16 20:00:00+00:00,19.52,20.525,18.299999,0.0,-1.004999999999999
2019-10-16 20:15:00+00:00,19.42,20.404999,17.299999,0.0,-0.9849989999999984
2019-10-16 20:30:00+00:00,19.309999,20.299999,17.299999,0.0,-0.9899999999999984
2019-10-16 20:45:00+00:00,19.219999,20.18,17.299999,0.0,-0.9600009999999983
2019-10-16 21:00:00+00:00,19.109999,20.074999,17.299999,0.0,-0.9649999999999999
2019-10-16 21:15:00+00:00,19.045,19.984999,16.299999,0.0,-0.9399989999999967
2019-10-16 21:30:00+00:00,19.004999,19.93,16.299999,0.0,-0.9250009999999982
2019-10-16 21:45:00+00:00,18.984999,19.875,16.299999,0.0,-0.8900010000000016
2019-10-16 22:00:00+00:00,18.945,19.814999,16.299999,0.0,-0.869999
2019-10-16 22:15:00+00:00,18.92,19.754999,16.299999,0.0,-0.8349989999999998
2019-10-16 22:30:00+00:00,18.895,19.705,16.299999,0.0,-0.8099999999999987
2019-10-16 22:45:00+00:00,18.859999,19.674999,16.299999,0.0,-0.8150000000000013
2019-10-16 23:00:00+00:00,18.824999,19.625,16.299999,0.0,-0.8000010000000017
2019-10-16 23:15:00+00:00,18.764999,19.574999,16.299999,0.0,-0.8099999999999987
2019-10-16 23:30:00+00:00,18.705,19.525,16.299999,0.0,-0.8200000000000003
2019-10-16 23:45:00+00:00,18.645,19.465,15.3,0.0,-0.8200000000000003
2019-10-17 00:00:00+00:00,18.594999,19.414999,15.3,0.0,-0.8200000000000003
2019-10-17 00:15:00+00:00,18.545,19.365,15.3,0.0,-0.8199999999999967
2019-10-17 00:30:00+00:00,18.504999,19.305,15.3,0.0,-0.8000009999999982
2019-10-17 00:45:00+00:00,18.440001,19.244999,15.3,0.0,-0.8049980000000012
2019-10-17 01:00:00+00:00,18.344999,19.23,15.3,0.0,-0.885000999999999
2019-10-17 01:15:00+00:00,18.275,19.234999,15.3,0.0,-0.9599989999999998
2019-10-17 01:30:00+00:00,18.215,19.145,15.3,0.0,-0.9299999999999997
2019-10-17 01:45:00+00:00,18.164999,19.1,15.3,0.0,-0.9350009999999997
2019-10-17 02:00:00+00:00,18.164999,19.07,15.3,0.0,-0.9050009999999986
2019-10-17 02:15:00+00:00,18.105,19.029999,14.3,0.0,-0.9249989999999997
2019-10-17 02:30:00+00:00,18.094999,18.99,14.3,0.0,-0.895000999999997
2019-10-17 02:45:00+00:00,18.065001,18.969999,14.3,0.0,-0.9049980000000026
2019-10-17 03:00:00+00:00,18.014999,18.92,14.3,0.0,-0.9050010000000022
2019-10-17 03:15:00+00:00,17.955,18.865,14.3,0.0,-0.9100000000000001
2019-10-17 03:30:00+00:00,17.904999,18.834999,14.3,0.0,-0.9299999999999997
2019-10-17 03:45:00+00:00,17.875,18.799999,14.3,0.0,-0.9249989999999997
2019-10-17 04:00:00+00:00,17.824999,18.744999,14.3,0.0,-0.9200000000000017
2019-10-17 04:15:00+00:00,17.805,18.705,14.3,0.0,-0.8999999999999986
2019-10-17 04:30:00+00:00,17.77,18.68,14.3,0.0,-0.9100000000000001
2019-10-17 04:45:00+00:00,17.734999,18.639999,14.3,0.0,-0.9050000000000011
2019-10-17 05:00:00+00:00,17.66,18.59,14.3,0.0,-0.9299999999999997
2019-10-17 05:15:00+00:00,21.605,21.324999,14.3,3.0,0.28000100000000216
2019-10-17 05:30:00+00:00,21.689999,21.344999,14.3,2.976,0.34499999999999886
2019-10-17 05:45:00+00:00,21.65,21.344999,14.3,3.0,0.3050009999999972
2019-10-17 06:00:00+00:00,21.67,21.334999,14.3,2.94,0.3350010000000019
2019-10-17 06:15:00+00:00,19.529999,21.299999,15.3,2.928,-1.7699999999999996
2019-10-17 06:30:00+00:00,18.949999,21.205,15.3,2.94,-2.255001
2019-10-17 06:45:00+00:00,16.889999,21.105,15.3,2.928,-4.215001000000001
2019-10-17 07:00:00+00:00,16.625,20.99,15.3,2.94,-4.364999999999998
2019-10-17 07:15:00+00:00,15.04,20.885,15.3,2.94,-5.845000000000002
2019-10-17 07:30:00+00:00,17.190001,20.795,15.3,2.892,-3.604999000000003
2019-10-17 07:45:00+00:00,17.855,20.824999,15.3,2.952,-2.969998999999998
2019-10-17 08:00:00+00:00,17.904999,20.859999,15.3,2.904,-2.9549999999999983
2019-10-17 08:15:00+00:00,17.994999,20.859999,15.3,2.916,-2.8649999999999984
2019-10-17 08:30:00+00:00,18.094999,20.859999,15.3,2.94,-2.764999999999997
2019-10-17 08:45:00+00:00,17.965,20.885,16.299999,2.916,-2.9200000000000017
2019-10-17 09:00:00+00:00,18.195,20.914999,16.299999,2.916,-2.7199990000000014
2019-10-17 09:15:00+00:00,18.174999,20.934999,17.299999,2.964,-2.7600000000000016
2019-10-17 09:30:00+00:00,18.315001,21.025,17.299999,2.916,-2.709999
2019-10-17 09:45:00+00:00,18.9,21.094999,18.299999,5.232,-2.194999000000003
2019-10-17 10:00:00+00:00,19.25,21.094999,18.299999,5.244,-1.8449990000000014
2019-10-17 10:15:00+00:00,19.529999,21.184999,19.299999,5.28,-1.6550000000000011
2019-10-17 10:30:00+00:00,19.15,21.295,20.299999,5.28,-2.145000000000003
2019-10-17 10:45:00+00:00,19.42,21.344999,20.299999,5.268,-1.9249989999999997
2019-10-17 11:00:00+00:00,19.309999,21.414999,22.299999,5.28,-2.1050000000000004
2019-10-17 11:15:00+00:00,19.48,21.484999,23.299999,5.262,-2.004998999999998
2019-10-17 11:30:00+00:00,19.674999,21.564999,23.299999,5.244,-1.8900000000000006
2019-10-17 11:45:00+00:00,19.629999,21.615,23.299999,5.244,-1.985000999999997
2019-10-17 12:00:00+00:00,19.785,21.645,24.299999,5.268,-1.8599999999999994
2019-10-17 12:15:00+00:00,19.184999,21.799999,22.299999,5.256,-2.6149999999999984
2019-10-17 12:30:00+00:00,19.219999,21.855,22.299999,5.316,-2.635000999999999
2019-10-17 12:45:00+00:00,19.369999,21.889999,21.299999,5.268,-2.5199999999999996
2019-10-17 13:00:00+00:00,19.4,21.904999,23.299999,5.244,-2.5049990000000015
2019-10-17 13:15:00+00:00,18.975,21.955,23.299999,5.256,-2.979999999999997
2019-10-17 13:30:00+00:00,19.449999,22.0,25.299999,5.28,-2.5500010000000017
2019-10-17 13:45:00+00:00,19.24,22.01,25.299999,5.244,-2.770000000000003
2019-10-17 14:00:00+00:00,19.139999,22.049999,25.299999,5.256,-2.91
2019-10-17 14:15:00+00:00,19.35,22.129999,27.299999,5.292,-2.779999
2019-10-17 14:30:00+00:00,19.119999,22.23,27.299999,5.316,-3.1100010000000005
2019-10-17 14:45:00+00:00,19.0,22.309999,26.299999,5.232,-3.3099990000000012
2019-10-17 15:00:00+00:00,18.975,22.4,26.299999,5.268,-3.424999999999997
2019-10-17 15:15:00+00:00,19.0,22.424999,26.299999,5.244,-3.4249989999999997
2019-10-17 15:30:00+00:00,19.094999,22.445,27.299999,5.268,-3.350000999999999
2019-10-17 15:45:00+00:00,19.344999,22.48,26.299999,5.232,-3.135000999999999
2019-10-17 16:00:00+00:00,19.109999,22.389999,24.299999,5.208,-3.280000000000001
2019-10-17 16:15:00+00:00,18.84,22.285,23.299999,5.244,-3.4450000000000003
2019-10-17 16:30:00+00:00,18.814999,22.205,22.299999,5.28,-3.390000999999998
2019-10-17 16:45:00+00:00,19.0,22.15,21.299999,5.292,-3.1499999999999986
2019-10-17 17:00:00+00:00,18.91,22.119999,21.299999,5.292,-3.209999
2019-10-17 17:15:00+00:00,18.695,22.074999,21.299999,5.268,-3.379998999999998
2019-10-17 17:30:00+00:00,18.84,22.039999,20.299999,5.268,-3.199999000000002
2019-10-17 17:45:00+00:00,18.824999,22.01,20.299999,5.268,-3.1850010000000033
2019-10-17 18:00:00+00:00,18.639999,21.939999,20.299999,5.268,-3.3000000000000007
2019-10-17 18:15:00+00:00,18.9,21.844999,19.299999,5.244,-2.944999000000003
2019-10-17 18:30:00+00:00,18.52,21.814999,19.299999,5.256,-3.2949990000000007
2019-10-17 18:45:00+00:00,18.264999,21.744999,19.299999,5.268,-3.4800000000000004
2019-10-17 19:00:00+00:00,18.084999,21.664999,19.299999,5.268,-3.580000000000002
2019-10-17 19:15:00+00:00,18.695,21.184999,19.299999,0.0,-2.489999000000001
2019-10-17 19:30:00+00:00,19.209999,20.84,19.299999,0.0,-1.630001
2019-10-17 19:45:00+00:00,19.459999,20.6,19.299999,0.0,-1.1400010000000016
2019-10-17 20:00:00+00:00,19.609999,20.439999,19.299999,0.0,-0.8300000000000018
2019-10-17 20:15:00+00:00,19.699999,20.4,19.299999,0.0,-0.7000010000000003
2019-10-17 20:30:00+00:00,19.75,20.35,19.299999,0.0,-0.6000000000000014
2019-10-17 20:45:00+00:00,19.76,20.299999,19.299999,0.0,-0.5399989999999981
2019-10-17 21:00:00+00:00,19.76,20.26,19.299999,0.0,-0.5
2019-10-17 21:15:00+00:00,19.74,20.205,19.299999,0.0,-0.46499999999999986
2019-10-17 21:30:00+00:00,19.605,20.184999,18.299999,0.0,-0.5799990000000008
2019-10-17 21:45:00+00:00,19.6,20.17,18.299999,0.0,-0.5700000000000003
2019-10-17 22:00:00+00:00,19.59,20.135,18.299999,0.0,-0.5450000000000017
2019-10-17 22:15:00+00:00,19.6,20.115,17.299999,0.0,-0.514999999999997
2019-10-17 22:30:00+00:00,19.59,20.1,17.299999,0.0,-0.5100000000000016
2019-10-17 22:45:00+00:00,19.6,20.074999,18.299999,0.0,-0.47499899999999684
2019-10-17 23:00:00+00:00,19.609999,20.055,18.299999,0.0,-0.4450010000000013
2019-10-17 23:15:00+00:00,19.609999,20.045,18.299999,0.0,-0.4350010000000033
2019-10-17 23:30:00+00:00,19.609999,20.035,18.299999,0.0,-0.42500100000000174
2019-10-17 23:45:00+00:00,19.639999,20.029999,18.299999,0.0,-0.39000000000000057
2019-10-18 00:00:00+00:00,19.645,20.014999,18.299999,0.0,-0.36999899999999997
2019-10-18 00:15:00+00:00,19.639999,20.004999,18.299999,0.0,-0.365000000000002
2019-10-18 00:30:00+00:00,19.65,20.004999,18.299999,0.0,-0.35499900000000295
2019-10-18 00:45:00+00:00,19.639999,19.994999,18.299999,0.0,-0.3550000000000004
2019-10-18 01:00:00+00:00,19.67,19.984999,17.299999,0.0,-0.3149989999999967
2019-10-18 01:15:00+00:00,19.66,19.975,17.299999,0.0,-0.3150000000000013
2019-10-18 01:30:00+00:00,19.639999,19.975,17.299999,0.0,-0.3350010000000019
2019-10-18 01:45:00+00:00,19.65,19.975,17.299999,0.0,-0.32500000000000284
2019-10-18 02:00:00+00:00,19.639999,19.975,17.299999,0.0,-0.3350010000000019
2019-10-18 02:15:00+00:00,19.59,19.975,17.299999,0.0,-0.38500000000000156
2019-10-18 02:30:00+00:00,19.59,19.975,17.299999,0.0,-0.38500000000000156
2019-10-18 02:45:00+00:00,19.629999,19.965,17.299999,0.0,-0.33500099999999833
2019-10-18 03:00:00+00:00,19.6,19.975,17.299999,0.0,-0.375
2019-10-18 03:15:00+00:00,19.57,19.984999,17.299999,0.0,-0.4149989999999981
2019-10-18 03:30:00+00:00,19.57,19.975,17.299999,0.0,-0.40500000000000114
2019-10-18 03:45:00+00:00,19.58,19.965,17.299999,0.0,-0.38500000000000156
2019-10-18 04:00:00+00:00,19.58,19.969999,17.299999,0.0,-0.3899990000000031
2019-10-18 04:15:00+00:00,19.58,19.969999,17.299999,0.0,-0.3899990000000031
2019-10-18 04:30:00+00:00,19.57,19.965,17.299999,0.0,-0.3949999999999996
2019-10-18 04:45:00+00:00,19.57,19.975,17.299999,0.0,-0.40500000000000114
2019-10-18 05:00:00+00:00,19.57,19.975,17.299999,0.0,-0.40500000000000114
